timestamp,signal,price,qty,total,fee,wallet
2023-11-16 22:42:37,buy,36151.11,0.00022,7.9532442,0.007953244200000001,0.00021978
2023-11-16 22:42:39,sell,36151.1,0.00022,7.953242,0.007953242000000001,7.945288758
2023-11-16 22:42:40,buy,36151.11,0.00021,7.591733100000001,0.007591733100000001,0.00020979
2023-11-16 22:42:41,sell,36151.1,0.00021,7.591731,0.007591731,7.5841392690000005
2023-11-16 22:42:45,buy,36151.11,0.0002,7.230222,0.0072302220000000006,0.0001998
2023-11-16 22:42:46,sell,36151.1,0.0002,7.23022,0.00723022,7.22298978
2023-11-16 22:42:49,buy,36151.11,0.00019,6.868710900000001,0.006868710900000001,0.00018981
2023-11-16 22:42:50,sell,36150.84,0.00019,6.8686596,0.0068686596,6.8617909404
