,price,MA_25,signal
2023-11-15 20:02:42,37586.01,37572.707200000004,buy
2023-11-15 20:02:43,37580.37,37574.002400000005,buy
2023-11-15 20:02:44,37580.0,37575.522000000004,buy
2023-11-15 20:02:45,37580.01,37577.042,buy
2023-11-15 20:02:46,37580.0,37578.198000000004,buy
2023-11-15 20:02:47,37580.0,37579.638000000006,buy
2023-11-15 20:02:48,37585.13,37581.1376,buy
2023-11-15 20:02:50,37585.56,37582.5692,buy
2023-11-15 20:02:52,37585.57,37583.2244,buy
2023-11-15 20:02:53,37585.56,37583.8784,buy
2023-11-15 20:02:54,37585.56,37584.8208,buy
2023-11-15 20:02:55,37585.57,37585.7636,sell
2023-11-15 20:02:56,37592.0,37586.686799999996,buy
2023-11-15 20:02:57,37592.0,37586.778,buy
2023-11-15 20:02:58,37589.17,37586.7452,buy
2023-11-15 20:02:59,37589.17,37586.7592,buy
2023-11-15 20:03:00,37592.36,37586.9292,buy
2023-11-15 20:03:01,37593.78,37587.0004,buy
2023-11-15 20:03:02,37593.78,37587.0716,buy
2023-11-15 20:03:03,37593.78,37587.0916,buy
2023-11-15 20:03:04,37598.99,37587.3712,buy
2023-11-15 20:03:05,37598.02,37587.842000000004,buy
2023-11-15 20:03:06,37592.11,37588.086,buy
2023-11-15 20:03:07,37582.0,37587.813200000004,sell
2023-11-15 20:03:08,37582.0,37587.54,sell
2023-11-15 20:03:09,37577.0,37587.1796,sell
2023-11-15 20:03:10,37576.03,37587.005999999994,sell
2023-11-15 20:03:11,37576.04,37586.8476,sell
2023-11-15 20:03:12,37576.03,37586.6884,sell
2023-11-15 20:03:13,37577.03,37586.5696,sell
2023-11-15 20:03:14,37577.45,37586.467599999996,sell
2023-11-15 20:03:15,37581.22,37586.3112,sell
2023-11-15 20:03:16,37584.23,37586.258,sell
2023-11-15 20:03:17,37581.08,37586.0784,sell
2023-11-15 20:03:18,37581.08,37585.8992,sell
2023-11-15 20:03:19,37577.0,37585.5568,sell
2023-11-15 20:03:20,37572.49,37585.033599999995,sell
2023-11-15 20:03:21,37566.01,37583.994,sell
2023-11-15 20:03:22,37553.32,37582.446800000005,sell
2023-11-15 20:03:23,37548.01,37580.8004,sell
2023-11-15 20:03:24,37550.92,37579.2704,sell
2023-11-15 20:03:25,37550.93,37577.6132,sell
2023-11-15 20:03:26,37557.99,37576.1816,sell
2023-11-15 20:03:27,37581.08,37575.6736,buy
2023-11-15 20:03:28,37582.01,37575.2028,buy
2023-11-15 20:03:29,37591.09,37574.8868,buy
2023-11-15 20:03:30,37591.09,37574.609599999996,buy
2023-11-15 20:03:31,37591.09,37574.5688,buy
2023-11-15 20:03:32,37591.09,37574.9324,buy
2023-11-15 20:03:33,37591.09,37575.295999999995,buy
2023-11-15 20:03:34,37591.09,37575.859599999996,buy
2023-11-15 20:03:35,37591.09,37576.462,buy
2023-11-15 20:03:36,37591.09,37577.064,buy
2023-11-15 20:03:37,37588.0,37577.542799999996,buy
2023-11-15 20:03:38,37588.01,37577.981999999996,buy
2023-11-15 20:03:39,37590.99,37578.5236,buy
2023-11-15 20:03:40,37591.0,37578.9148,buy
2023-11-15 20:03:41,37590.99,37579.18519999999,buy
2023-11-15 20:03:42,37597.99,37579.8616,buy
2023-11-15 20:03:43,37584.0,37579.9784,buy
2023-11-15 20:03:44,37583.99,37580.258,buy
2023-11-15 20:03:45,37584.0,37580.7184,buy
2023-11-15 20:03:46,37582.01,37581.3584,buy
2023-11-15 20:03:47,37585.47,37582.6444,buy
2023-11-15 20:03:48,37586.81,37584.19639999999,buy
2023-11-15 20:03:49,37592.0,37585.8396,buy
2023-11-15 20:03:50,37588.0,37587.3224,buy
2023-11-15 20:03:51,37588.01,37588.523199999996,sell
2023-11-15 20:03:52,37591.75,37588.95,buy
2023-11-15 20:03:53,37590.01,37589.27,buy
2023-11-15 20:03:54,37588.02,37589.1472,sell
2023-11-15 20:03:55,37587.99,37589.023199999996,sell
2023-11-15 20:03:56,37584.0,37588.7396,sell
2023-11-15 20:03:57,37584.0,37588.456,sell
2023-11-15 20:03:58,37584.0,37588.1724,sell
2023-11-15 20:03:59,37581.1,37587.7728,sell
2023-11-15 20:04:00,37578.01,37587.2496,sell
2023-11-15 20:04:01,37577.0,37586.686,sell
2023-11-15 20:04:02,37583.99,37586.5256,sell
2023-11-15 20:04:03,37587.99,37586.5248,buy
2023-11-15 20:04:04,37588.0,37586.4052,buy
2023-11-15 20:04:05,37587.99,37586.2848,buy
2023-11-15 20:04:06,37591.09,37586.2888,buy
2023-11-15 20:04:07,37582.02,37585.65,sell
2023-11-15 20:04:08,37578.01,37585.4104,sell
2023-11-15 20:04:09,37584.01,37585.4112,sell
2023-11-15 20:04:10,37580.63,37585.2764,sell
2023-11-15 20:04:11,37578.38,37585.1312,sell
2023-11-15 20:04:12,37579.27,37584.8832,sell
2023-11-15 20:04:13,37580.18,37584.617999999995,sell
2023-11-15 20:04:14,37582.0,37584.218,sell
2023-11-15 20:04:15,37585.99,37584.137599999995,buy
2023-11-15 20:04:16,37587.99,37584.1368,buy
2023-11-15 20:04:17,37587.99,37583.986399999994,buy
2023-11-15 20:04:18,37588.1,37583.91,buy
2023-11-15 20:04:19,37589.17,37583.956,buy
2023-11-15 20:04:20,37592.99,37584.155999999995,buy
2023-11-15 20:04:21,37593.99,37584.55559999999,buy
2023-11-15 20:04:22,37594.0,37584.955599999994,buy
2023-11-15 20:04:23,37590.01,37585.195999999996,buy
2023-11-15 20:04:24,37595.2,37585.76,buy
2023-11-15 20:04:25,37595.21,37586.448,buy
2023-11-15 20:04:26,37613.67,37587.9148,buy
2023-11-15 20:04:27,37613.01,37589.075600000004,buy
2023-11-15 20:04:28,37608.0,37589.876000000004,buy
2023-11-15 20:04:29,37608.0,37590.676,buy
2023-11-15 20:04:30,37614.37,37591.7312,buy
2023-11-15 20:04:31,37617.22,37592.7764,buy
2023-11-15 20:04:32,37611.24,37593.9452,buy
2023-11-15 20:04:33,37610.84,37595.2584,buy
2023-11-15 20:04:34,37617.91,37596.6144,buy
2023-11-15 20:04:35,37620.21,37598.1976,buy
2023-11-15 20:04:36,37616.01,37599.7028,buy
2023-11-15 20:04:37,37616.01,37601.172399999996,buy
2023-11-15 20:04:38,37614.36,37602.5396,buy
2023-11-15 20:04:39,37617.98,37603.9788,buy
2023-11-15 20:04:40,37616.01,37605.1796,buy
2023-11-15 20:04:41,37617.91,37606.3764,buy
2023-11-15 20:04:42,37616.18,37607.504,buy
2023-11-15 20:04:43,37616.18,37608.627199999995,buy
2023-11-15 20:04:44,37601.11,37609.1048,sell
2023-11-15 20:04:45,37601.1,37609.429200000006,sell
2023-11-15 20:04:46,37600.2,37609.6776,sell
2023-11-15 20:04:47,37594.51,37609.698000000004,sell
2023-11-15 20:04:48,37594.5,37609.8776,sell
2023-11-15 20:04:49,37594.5,37609.8496,sell
2023-11-15 20:04:50,37594.5,37609.8212,sell
2023-11-15 20:04:51,37594.5,37609.0544,sell
2023-11-15 20:04:52,37611.32,37608.9868,buy
2023-11-15 20:04:53,37601.1,37608.7108,sell
2023-11-15 20:04:54,37600.01,37608.3912,sell
2023-11-15 20:04:55,37600.01,37607.8168,sell
2023-11-15 20:04:56,37600.0,37607.128,sell
2023-11-15 20:04:57,37600.01,37606.6788,sell
2023-11-15 20:04:58,37600.0,37606.2452,sell
2023-11-15 20:04:59,37595.0,37605.328799999996,sell
2023-11-15 20:05:00,37595.01,37604.3208,sell
2023-11-15 20:05:01,37595.0,37603.4804,sell
2023-11-15 20:05:02,37592.01,37602.5204,sell
2023-11-15 20:05:03,37583.64,37601.291600000004,sell
2023-11-15 20:05:05,37569.99,37599.372,sell
2023-11-15 20:05:06,37571.05,37597.5736,sell
2023-11-15 20:05:07,37577.99,37595.976800000004,sell
2023-11-15 20:05:08,37574.0,37594.2896,sell
2023-11-15 20:05:09,37562.11,37592.1268,sell
2023-11-15 20:05:10,37556.01,37590.3228,sell
2023-11-15 20:05:11,37554.01,37588.4392,sell
2023-11-15 20:05:12,37561.84,37586.9048,sell
2023-11-15 20:05:13,37565.99,37585.763999999996,sell
2023-11-15 20:05:15,37560.0,37584.384,sell
2023-11-15 20:05:16,37564.97,37583.2028,sell
2023-11-15 20:05:17,37572.85,37582.336800000005,sell
2023-11-15 20:05:18,37570.01,37581.3572,sell
2023-11-15 20:05:19,37570.01,37579.70480000001,sell
2023-11-15 20:05:20,37570.01,37578.4612,sell
2023-11-15 20:05:21,37568.96,37577.21920000001,sell
2023-11-15 20:05:22,37571.44,37576.0764,sell
2023-11-15 20:05:23,37571.44,37574.934,sell
2023-11-15 20:05:25,37573.9,37573.8896,buy
2023-11-15 20:05:26,37581.1,37573.1336,buy
2023-11-15 20:05:27,37586.04,37572.775200000004,buy
2023-11-15 20:05:28,37595.01,37572.775200000004,buy
2023-11-15 20:05:29,37597.83,37572.8884,buy
2023-11-15 20:05:30,37599.61,37573.1924,buy
2023-11-15 20:05:31,37602.44,37573.9444,buy
2023-11-15 20:05:32,37603.98,37575.304000000004,buy
2023-11-15 20:05:33,37606.49,37576.721600000004,buy
2023-11-15 20:05:34,37600.88,37577.637200000005,buy
2023-11-15 20:05:35,37600.0,37578.677200000006,buy
2023-11-15 20:05:36,37607.51,37580.493200000004,buy
2023-11-15 20:05:37,37607.52,37582.5536,buy
2023-11-15 20:05:38,37607.52,37584.693999999996,buy
2023-11-15 20:05:39,37604.53,37586.401600000005,buy
2023-11-15 20:05:40,37594.34,37587.5356,buy
2023-11-15 20:05:41,37597.83,37589.0488,buy
2023-11-15 20:05:42,37602.44,37590.547600000005,buy
2023-11-15 20:05:43,37600.81,37591.666,buy
2023-11-15 20:05:44,37602.43,37592.9628,buy
2023-11-15 20:05:45,37602.43,37594.259600000005,buy
2023-11-15 20:05:46,37602.43,37595.5564,buy
2023-11-15 20:05:47,37610.0,37597.198,buy
2023-11-15 20:05:49,37611.1,37598.7844,buy
2023-11-15 20:05:50,37627.99,37601.0464,buy
2023-11-15 20:05:51,37623.99,37603.05,buy
2023-11-15 20:05:52,37618.42,37604.542799999996,buy
2023-11-15 20:05:53,37618.42,37605.838,buy
2023-11-15 20:05:54,37621.47,37606.8964,buy
2023-11-15 20:05:55,37621.49,37607.8428,buy
2023-11-15 20:05:56,37625.02,37608.8592,buy
2023-11-15 20:05:57,37628.54,37609.9032,buy
2023-11-15 20:05:58,37635.07,37611.146799999995,buy
2023-11-15 20:05:59,37648.6,37612.83119999999,buy
2023-11-15 20:06:00,37641.38,37614.451199999996,buy
2023-11-15 20:06:01,37640.0,37616.051199999994,buy
2023-11-15 20:06:02,37631.17,37616.9976,buy
2023-11-15 20:06:03,37624.0,37617.656800000004,buy
2023-11-15 20:06:04,37624.0,37618.316,buy
2023-11-15 20:06:06,37618.6,37618.8788,sell
2023-11-15 20:06:07,37618.61,37619.8496,sell
2023-11-15 20:06:08,37612.24,37620.426,sell
2023-11-15 20:06:09,37612.25,37620.8184,sell
2023-11-15 20:06:10,37615.99,37621.425599999995,sell
2023-11-15 20:06:11,37603.96,37621.4868,sell
2023-11-15 20:06:13,37609.99,37621.7892,sell
2023-11-15 20:06:14,37613.04,37622.213599999995,sell
2023-11-15 20:06:15,37619.99,37622.6132,sell
2023-11-15 20:06:17,37620.0,37622.9692,sell
2023-11-15 20:06:18,37614.01,37622.41,sell
2023-11-15 20:06:19,37610.0,37621.8504,sell
2023-11-15 20:06:21,37600.01,37621.114,sell
2023-11-15 20:06:22,37600.0,37620.377199999995,sell
2023-11-15 20:06:23,37600.01,37619.5188,sell
2023-11-15 20:06:24,37597.82,37618.572,sell
2023-11-15 20:06:25,37595.0,37617.3712,sell
2023-11-15 20:06:26,37585.0,37615.6296,sell
2023-11-15 20:06:27,37582.0,37613.5068,sell
2023-11-15 20:06:28,37585.26,37610.9732,sell
2023-11-15 20:06:29,37585.26,37608.7284,sell
2023-11-15 20:06:30,37585.27,37606.5392,sell
2023-11-15 20:06:31,37591.65,37604.958399999996,sell
2023-11-15 20:06:32,37591.65,37603.6644,sell
2023-11-15 20:06:33,37593.39,37602.44,sell
2023-11-15 20:06:34,37589.99,37601.2956,sell
2023-11-15 20:06:35,37581.99,37599.8308,sell
2023-11-15 20:06:36,37582.0,37598.6212,sell
2023-11-15 20:06:37,37581.99,37597.4108,sell
2023-11-15 20:06:38,37574.29,37595.7428,sell
2023-11-15 20:06:39,37574.29,37594.556000000004,sell
2023-11-15 20:06:40,37578.88,37593.31159999999,sell
2023-11-15 20:06:41,37580.0,37591.99,sell
2023-11-15 20:06:42,37587.7,37590.6984,sell
2023-11-15 20:06:43,37594.0,37589.6584,buy
2023-11-15 20:06:44,37593.99,37588.8576,buy
2023-11-15 20:06:45,37594.0,37588.2176,buy
2023-11-15 20:06:46,37594.0,37587.9772,buy
2023-11-15 20:06:47,37594.0,37587.7372,buy
2023-11-15 20:06:48,37586.01,37587.177200000006,sell
2023-11-15 20:06:49,37586.0,37586.7044,sell
2023-11-15 20:06:50,37582.0,37586.1844,sell
2023-11-15 20:06:51,37582.0,37586.0644,sell
2023-11-15 20:06:52,37575.13,37585.7896,sell
2023-11-15 20:06:53,37572.02,37585.259999999995,sell
2023-11-15 20:06:54,37572.01,37584.73,sell
2023-11-15 20:06:55,37572.01,37584.1996,sell
2023-11-15 20:06:56,37575.88,37583.5688,sell
2023-11-15 20:06:57,37575.12,37582.9076,sell
2023-11-15 20:06:58,37575.13,37582.1772,sell
2023-11-15 20:06:59,37607.51,37582.878,buy
2023-11-15 20:07:00,37612.0,37584.0784,buy
2023-11-15 20:07:01,37614.21,37585.366799999996,buy
2023-11-15 20:07:02,37619.31,37586.859599999996,buy
2023-11-15 20:07:03,37619.39,37588.6636,buy
2023-11-15 20:07:04,37649.99,37591.6916,buy
2023-11-15 20:07:05,37659.37,37594.9112,buy
2023-11-15 20:07:06,37672.06,37598.5936,buy
2023-11-15 20:07:07,37674.01,37602.045999999995,buy
2023-11-15 20:07:08,37674.01,37605.246399999996,buy
2023-11-15 20:07:09,37674.0,37608.4468,buy
2023-11-15 20:07:10,37678.52,37611.8276,buy
2023-11-15 20:07:11,37676.28,37615.1188,buy
2023-11-15 20:07:12,37666.64,37618.0244,buy
2023-11-15 20:07:13,37668.0,37621.304,buy
2023-11-15 20:07:14,37671.09,37624.707599999994,buy
2023-11-15 20:07:15,37682.0,37628.707599999994,buy
2023-11-15 20:07:16,37680.0,37632.6276,buy
2023-11-15 20:07:17,37677.98,37636.741599999994,buy
2023-11-15 20:07:18,37677.99,37640.9804,buy
2023-11-15 20:07:19,37664.08,37644.6632,buy
2023-11-15 20:07:20,37669.5,37648.5628,buy
2023-11-15 20:07:21,37669.5,37652.3076,buy
2023-11-15 20:07:22,37678.27,37656.4336,buy
2023-11-15 20:07:23,37680.0,37660.6284,buy
2023-11-15 20:07:24,37691.09,37663.971600000004,buy
2023-11-15 20:07:25,37691.09,37667.1352,buy
2023-11-15 20:07:26,37692.85,37670.2808,buy
2023-11-15 20:07:27,37690.0,37673.1084,buy
2023-11-15 20:07:28,37690.0,37675.932799999995,buy
2023-11-15 20:07:29,37710.15,37678.3392,buy
2023-11-15 20:07:30,37712.0,37680.4444,buy
2023-11-15 20:07:31,37723.58,37682.5052,buy
2023-11-15 20:07:32,37725.99,37684.5844,buy
2023-11-15 20:07:33,37727.98,37686.743200000004,buy
2023-11-15 20:07:34,37716.01,37688.4236,buy
2023-11-15 20:07:35,37715.2,37689.8908,buy
2023-11-15 20:07:36,37706.0,37691.0796,buy
2023-11-15 20:07:37,37700.66,37692.4404,buy
2023-11-15 20:07:38,37700.66,37693.74679999999,buy
2023-11-15 20:07:39,37691.37,37694.558,sell
2023-11-15 20:07:40,37703.99,37695.4376,buy
2023-11-15 20:07:41,37696.01,37696.078,sell
2023-11-15 20:07:42,37696.0,37696.7988,sell
2023-11-15 20:07:43,37692.0,37697.3592,sell
2023-11-15 20:07:44,37690.0,37698.39599999999,sell
2023-11-15 20:07:45,37686.02,37699.0568,sell
2023-11-15 20:07:46,37683.7,37699.6248,sell
2023-11-15 20:07:47,37674.0,37699.454000000005,sell
2023-11-15 20:07:48,37684.47,37699.6328,sell
2023-11-15 20:07:49,37685.37,37699.404,sell
2023-11-15 20:07:50,37685.87,37699.1952,sell
2023-11-15 20:07:51,37682.05,37698.7632,sell
2023-11-15 20:07:52,37674.52,37698.144,sell
2023-11-15 20:07:53,37674.0,37697.504,sell
2023-11-15 20:07:54,37675.99,37696.137599999995,sell
2023-11-15 20:07:55,37675.99,37694.6972,sell
2023-11-15 20:07:56,37675.99,37692.793600000005,sell
2023-11-15 20:07:57,37676.0,37690.794,sell
2023-11-15 20:07:58,37676.0,37688.7148,sell
2023-11-15 20:07:59,37675.98,37687.113600000004,sell
2023-11-15 20:08:00,37675.43,37685.5228,sell
2023-11-15 20:08:01,37692.22,37684.971600000004,buy
2023-11-15 20:08:02,37688.01,37684.4656,buy
2023-11-15 20:08:03,37688.0,37683.959200000005,buy
2023-11-15 20:08:04,37703.99,37684.46400000001,buy
2023-11-15 20:08:05,37687.97,37683.823200000006,buy
2023-11-15 20:08:06,37681.1,37683.226800000004,sell
2023-11-15 20:08:07,37680.02,37682.5876,sell
2023-11-15 20:08:08,37681.83,37682.1808,sell
2023-11-15 20:08:09,37681.82,37681.8536,sell
2023-11-15 20:08:10,37663.28,37680.943999999996,sell
2023-11-15 20:08:11,37646.15,37679.441999999995,sell
2023-11-15 20:08:12,37642.06,37678.1644,sell
2023-11-15 20:08:13,37642.01,37676.466,sell
2023-11-15 20:08:14,37648.0,37674.9712,sell
2023-11-15 20:08:15,37632.83,37672.8496,sell
2023-11-15 20:08:16,37632.84,37670.881199999996,sell
2023-11-15 20:08:17,37636.39,37669.356,sell
2023-11-15 20:08:18,37628.01,37667.5164,sell
2023-11-15 20:08:19,37625.22,37665.48559999999,sell
2023-11-15 20:08:20,37624.02,37663.4068,sell
2023-11-15 20:08:21,37627.99,37661.4868,sell
2023-11-15 20:08:22,37626.01,37659.487199999996,sell
2023-11-15 20:08:23,37629.99,37657.646799999995,sell
2023-11-15 20:08:24,37644.36,37656.382,sell
2023-11-15 20:08:25,37658.0,37655.6848,buy
2023-11-15 20:08:26,37667.52,37654.6968,buy
2023-11-15 20:08:27,37676.87,37654.2512,buy
2023-11-15 20:08:28,37675.99,37653.7708,buy
2023-11-15 20:08:29,37679.99,37652.8108,buy
2023-11-15 20:08:30,37681.1,37652.536,buy
2023-11-15 20:08:31,37670.01,37652.0924,buy
2023-11-15 20:08:32,37664.01,37651.452,buy
2023-11-15 20:08:33,37671.88,37651.054,buy
2023-11-15 20:08:34,37681.09,37651.0248,buy
2023-11-15 20:08:35,37671.18,37651.3408,buy
2023-11-15 20:08:36,37680.4,37652.7108,buy
2023-11-15 20:08:37,37681.09,37654.272,buy
2023-11-15 20:08:38,37681.1,37655.8356,buy
2023-11-15 20:08:39,37687.99,37657.43519999999,buy
2023-11-15 20:08:40,37687.99,37659.6416,buy
2023-11-15 20:08:41,37691.09,37661.971600000004,buy
2023-11-15 20:08:42,37694.86,37664.3104,buy
2023-11-15 20:08:43,37694.92,37666.9868,buy
2023-11-15 20:08:44,37698.15,37669.904,buy
2023-11-15 20:08:45,37710.24,37673.3528,buy
2023-11-15 20:08:46,37716.0,37676.8732,buy
2023-11-15 20:08:47,37709.53,37680.214,buy
2023-11-15 20:08:48,37701.1,37683.0584,buy
2023-11-15 20:08:49,37694.93,37685.0812,buy
2023-11-15 20:08:50,37691.1,37686.4052,buy
2023-11-15 20:08:51,37691.1,37687.348399999995,buy
2023-11-15 20:08:52,37691.11,37687.918,buy
2023-11-15 20:08:53,37691.76,37688.5488,buy
2023-11-15 20:08:54,37694.92,37689.146,buy
2023-11-15 20:08:55,37699.99,37689.9016,buy
2023-11-15 20:08:56,37699.99,37691.1008,buy
2023-11-15 20:08:57,37691.76,37692.2108,sell
2023-11-15 20:08:58,37684.58,37692.7188,sell
2023-11-15 20:08:59,37673.94,37692.432799999995,sell
2023-11-15 20:09:00,37671.11,37692.43,sell
2023-11-15 20:09:01,37673.94,37692.1716,sell
2023-11-15 20:09:02,37679.18,37692.0952,sell
2023-11-15 20:09:03,37690.01,37692.4516,sell
2023-11-15 20:09:05,37702.5,37693.032,buy
2023-11-15 20:09:06,37701.0,37693.5524,buy
2023-11-15 20:09:07,37694.07,37693.6716,buy
2023-11-15 20:09:08,37692.2,37693.5652,sell
2023-11-15 20:09:09,37692.19,37693.456,sell
2023-11-15 20:09:10,37692.19,37693.2176,sell
2023-11-15 20:09:11,37688.44,37692.3456,sell
2023-11-15 20:09:12,37688.44,37691.243200000004,sell
2023-11-15 20:09:14,37692.19,37690.5496,buy
2023-11-15 20:09:15,37684.0,37689.8656,sell
2023-11-15 20:09:17,37680.42,37689.2852,sell
2023-11-15 20:09:18,37685.5,37689.061200000004,sell
2023-11-15 20:09:19,37682.0,37688.6972,sell
2023-11-15 20:09:20,37682.0,37688.332800000004,sell
2023-11-15 20:09:21,37675.59,37687.686,sell
2023-11-15 20:09:22,37673.95,37686.847200000004,sell
2023-11-15 20:09:23,37677.13,37685.9328,sell
2023-11-15 20:09:24,37674.42,37684.91,sell
2023-11-15 20:09:25,37673.78,37684.190800000004,sell
2023-11-15 20:09:26,37673.33,37683.7408,sell
2023-11-15 20:09:27,37684.38,37684.1584,buy
2023-11-15 20:09:28,37692.0,37684.994,buy
2023-11-15 20:09:29,37702.12,37686.121199999994,buy
2023-11-15 20:09:30,37707.99,37687.2736,buy
2023-11-15 20:09:31,37702.42,37687.77,buy
2023-11-15 20:09:32,37699.58,37687.6532,buy
2023-11-15 20:09:33,37699.58,37687.5964,buy
2023-11-15 20:09:34,37692.21,37687.522000000004,buy
2023-11-15 20:09:35,37699.99,37687.8336,buy
2023-11-15 20:09:37,37719.99,37688.9456,buy
