,price,MA_14,signal
2023-11-14 19:18:24,35421.11,35437.135,sell
2023-11-14 19:18:25,35420.01,35434.849285714285,sell
2023-11-14 19:18:26,35420.01,35432.849285714285,sell
2023-11-14 19:18:27,35420.01,35430.95,sell
2023-11-14 19:18:28,35418.0,35429.377857142856,sell
2023-11-14 19:18:29,35411.98,35428.00000000001,sell
2023-11-14 19:18:30,35411.98,35426.63428571429,sell
2023-11-14 19:18:31,35414.0,35425.205714285716,sell
2023-11-14 19:18:32,35406.0,35422.77714285714,sell
2023-11-14 19:18:33,35406.0,35420.34857142857,sell
2023-11-14 19:18:34,35407.9,35418.05642857143,sell
2023-11-14 19:18:35,35407.9,35415.764285714286,sell
2023-11-14 19:18:36,35405.79,35413.74857142857,sell
2023-11-14 19:18:37,35405.79,35412.60571428572,sell
2023-11-14 19:18:38,35404.16,35411.395000000004,sell
2023-11-14 19:18:39,35400.01,35409.966428571424,sell
2023-11-14 19:18:40,35405.78,35408.950000000004,sell
2023-11-14 19:18:41,35404.01,35407.80714285715,sell
2023-11-14 19:18:42,35404.0,35406.80714285715,sell
2023-11-14 19:18:43,35404.0,35406.23714285714,sell
2023-11-14 19:18:44,35404.0,35405.66714285714,sell
2023-11-14 19:18:45,35404.01,35404.953571428574,sell
2023-11-14 19:18:46,35386.23,35403.54142857143,sell
2023-11-14 19:18:47,35386.23,35402.12928571428,sell
2023-11-14 19:18:48,35382.0,35400.279285714285,sell
2023-11-14 19:18:49,35382.0,35398.42928571429,sell
2023-11-14 19:18:50,35382.0,35396.729999999996,sell
2023-11-14 19:18:51,35382.0,35395.03071428571,sell
2023-11-14 19:18:52,35382.0,35393.447857142855,sell
2023-11-14 19:18:53,35384.0,35392.30428571429,sell
2023-11-14 19:18:54,35394.0,35391.462857142855,buy
2023-11-14 19:18:55,35397.99,35391.032857142854,buy
2023-11-14 19:18:56,35396.01,35390.46214285714,buy
2023-11-14 19:18:57,35394.01,35389.74857142857,buy
2023-11-14 19:18:58,35394.01,35389.034999999996,buy
2023-11-14 19:18:59,35396.01,35388.46357142857,buy
2023-11-14 19:19:00,35376.01,35387.73357142857,sell
2023-11-14 19:19:02,35372.01,35386.71785714286,sell
2023-11-14 19:19:03,35371.11,35385.94,sell
2023-11-14 19:19:04,35374.0,35385.368571428575,sell
2023-11-14 19:19:05,35378.0,35385.08285714286,sell
2023-11-14 19:19:06,35379.99,35384.93928571429,sell
2023-11-14 19:19:07,35379.99,35384.79571428571,sell
2023-11-14 19:19:08,35378.0,35384.36714285715,sell
2023-11-14 19:19:09,35376.0,35383.08142857143,sell
2023-11-14 19:19:10,35376.0,35381.510714285716,sell
2023-11-14 19:19:11,35374.0,35379.938571428575,sell
2023-11-14 19:19:13,35361.09,35377.58714285715,sell
2023-11-14 19:19:14,35366.0,35375.58642857143,sell
2023-11-14 19:19:15,35356.38,35372.75571428572,sell
2023-11-14 19:19:16,35356.38,35371.35357142857,sell
2023-11-14 19:19:17,35353.99,35370.06642857143,sell
2023-11-14 19:19:18,35353.99,35368.84357142857,sell
2023-11-14 19:19:19,35357.99,35367.7,sell
2023-11-14 19:19:20,35357.99,35366.27071428571,sell
2023-11-14 19:19:21,35360.0,35364.84285714286,sell
2023-11-14 19:19:22,35351.95,35362.840000000004,sell
2023-11-14 19:19:23,35359.99,35361.55357142857,sell
2023-11-14 19:19:24,35360.0,35360.41071428572,sell
2023-11-14 19:19:25,35359.99,35359.26714285714,buy
2023-11-14 19:19:26,35358.0,35358.124285714286,sell
2023-11-14 19:19:28,35356.45,35357.79285714286,sell
2023-11-14 19:19:29,35356.46,35357.11142857142,sell
2023-11-14 19:19:30,35356.45,35357.116428571426,sell
2023-11-14 19:19:31,35356.38,35357.116428571426,sell
2023-11-14 19:19:33,35356.38,35357.28714285714,sell
2023-11-14 19:19:34,35364.59,35358.044285714284,buy
2023-11-14 19:19:35,35374.0,35359.18785714285,buy
2023-11-14 19:19:36,35372.0,35360.18857142857,buy
2023-11-14 19:19:37,35370.0,35360.90285714286,buy
2023-11-14 19:19:38,35372.0,35362.335,buy
2023-11-14 19:19:39,35362.0,35362.47857142857,sell
2023-11-14 19:19:42,35358.38,35362.362857142856,sell
2023-11-14 19:19:43,35358.0,35362.220714285715,sell
2023-11-14 19:19:44,35359.99,35362.362857142856,sell
2023-11-14 19:19:45,35363.99,35362.90142857143,buy
2023-11-14 19:19:46,35360.01,35363.155,sell
2023-11-14 19:19:49,35354.0,35362.979999999996,sell
2023-11-14 19:19:50,35354.0,35362.81,sell
2023-11-14 19:19:51,35353.99,35362.639285714286,sell
2023-11-14 19:19:52,35353.99,35361.88214285715,sell
2023-11-14 19:19:53,35353.99,35360.45285714286,sell
2023-11-14 19:19:54,35354.0,35359.16714285714,sell
2023-11-14 19:19:55,35353.99,35358.02357142857,sell
2023-11-14 19:19:56,35354.0,35356.737857142856,sell
2023-11-14 19:19:57,35352.0,35356.02357142857,sell
2023-11-14 19:19:58,35350.51,35355.46142857143,sell
2023-11-14 19:19:59,35350.5,35354.92571428572,sell
2023-11-14 19:20:00,35350.5,35354.24785714286,sell
2023-11-14 19:20:01,35352.0,35353.39142857143,sell
2023-11-14 19:20:02,35352.0,35352.819285714286,sell
2023-11-14 19:20:03,35347.84,35352.37928571428,sell
2023-11-14 19:20:04,35343.14,35351.603571428575,sell
2023-11-14 19:20:05,35347.99,35351.174999999996,sell
2023-11-14 19:20:06,35343.13,35350.39928571428,sell
2023-11-14 19:20:07,35343.13,35349.62357142857,sell
2023-11-14 19:20:08,35343.13,35348.84714285714,sell
2023-11-14 19:20:09,35355.99,35348.99,buy
2023-11-14 19:20:10,35355.99,35349.13214285714,buy
2023-11-14 19:20:11,35355.99,35349.41714285714,buy
2023-11-14 19:20:12,35355.99,35349.80857142857,buy
2023-11-14 19:20:13,35357.99,35350.343571428566,buy
2023-11-14 19:20:14,35372.0,35351.87928571428,buy
2023-11-14 19:20:15,35372.0,35353.307857142856,buy
2023-11-14 19:20:16,35366.01,35354.30857142857,buy
2023-11-14 19:20:17,35366.0,35355.60571428571,buy
2023-11-14 19:20:18,35362.01,35356.95357142857,buy
2023-11-14 19:20:19,35358.01,35357.669285714284,buy
2023-11-14 19:20:20,35356.01,35358.58928571428,sell
2023-11-14 19:20:22,35341.11,35358.445,sell
2023-11-14 19:20:23,35320.46,35356.82571428571,sell
2023-11-14 19:20:24,35317.82,35354.099285714285,sell
2023-11-14 19:20:25,35312.02,35350.95857142857,sell
2023-11-14 19:20:27,35318.0,35348.245,sell
2023-11-14 19:20:28,35320.0,35345.67428571429,sell
2023-11-14 19:20:30,35322.0,35343.103571428575,sell
2023-11-14 19:20:31,35327.99,35339.96,sell
2023-11-14 19:20:32,35326.0,35336.67428571429,sell
2023-11-14 19:20:34,35303.32,35332.19642857143,sell
2023-11-14 19:20:35,35305.99,35327.909999999996,sell
2023-11-14 19:20:36,35300.52,35323.517857142855,sell
2023-11-14 19:20:37,35309.99,35320.087857142855,sell
2023-11-14 19:20:38,35323.9,35317.794285714284,buy
2023-11-14 19:20:40,35335.99,35317.42857142857,buy
2023-11-14 19:20:41,35336.0,35318.53857142857,buy
2023-11-14 19:20:42,35337.99,35319.97928571428,buy
2023-11-14 19:20:43,35334.57,35321.590000000004,buy
2023-11-14 19:20:44,35326.0,35322.16142857143,buy
2023-11-14 19:20:45,35322.0,35322.30428571429,sell
2023-11-14 19:20:47,35320.01,35322.162142857145,sell
2023-11-14 19:20:48,35320.01,35321.592142857146,sell
2023-11-14 19:20:49,35320.02,35321.165,sell
2023-11-14 19:20:50,35320.01,35322.357142857145,sell
2023-11-14 19:20:51,35320.01,35323.35857142857,sell
2023-11-14 19:20:52,35310.01,35324.03642857143,sell
2023-11-14 19:20:53,35310.01,35324.03785714286,sell
2023-11-14 19:20:54,35308.01,35322.90285714286,sell
2023-11-14 19:20:55,35310.0,35321.04642857143,sell
2023-11-14 19:20:56,35311.73,35319.31285714286,sell
2023-11-14 19:20:57,35311.73,35317.43714285714,sell
2023-11-14 19:20:58,35311.72,35315.805,sell
2023-11-14 19:20:59,35311.73,35314.78571428572,sell
2023-11-14 19:21:00,35310.43,35313.959285714285,sell
2023-11-14 19:21:02,35303.34,35312.76857142857,sell
2023-11-14 19:21:03,35310.0,35312.05357142857,sell
2023-11-14 19:21:04,35310.0,35311.33785714286,sell
2023-11-14 19:21:05,35311.72,35310.74571428572,buy
2023-11-14 19:21:07,35311.72,35310.15357142857,buy
2023-11-14 19:21:08,35310.0,35310.15285714286,sell
2023-11-14 19:21:10,35300.01,35309.438571428575,sell
2023-11-14 19:21:11,35298.0,35308.72357142857,sell
2023-11-14 19:21:12,35298.0,35307.866428571426,sell
2023-11-14 19:21:13,35301.99,35307.17071428571,sell
2023-11-14 19:21:14,35302.0,35306.47571428572,sell
2023-11-14 19:21:15,35311.73,35306.47642857143,buy
2023-11-14 19:21:17,35316.0,35306.78142857143,buy
2023-11-14 19:21:18,35328.0,35308.03642857143,buy
2023-11-14 19:21:19,35328.0,35309.797857142854,buy
2023-11-14 19:21:20,35324.01,35310.79857142857,buy
2023-11-14 19:21:21,35324.01,35311.79928571429,buy
2023-11-14 19:21:22,35324.0,35312.67642857143,buy
2023-11-14 19:21:23,35324.0,35313.55357142857,buy
2023-11-14 19:21:24,35327.99,35314.83857142857,buy
2023-11-14 19:21:25,35328.0,35316.837857142855,buy
2023-11-14 19:21:26,35331.71,35319.24571428572,buy
2023-11-14 19:21:27,35320.0,35320.817142857144,sell
2023-11-14 19:21:29,35323.89,35322.381428571425,buy
2023-11-14 19:21:30,35324.0,35323.95285714285,buy
2023-11-14 19:21:31,35323.99,35324.828571428574,sell
2023-11-14 19:21:33,35320.0,35325.11428571429,sell
2023-11-14 19:21:34,35316.0,35324.25714285715,sell
2023-11-14 19:21:35,35316.01,35323.400714285715,sell
2023-11-14 19:21:36,35314.01,35322.686428571425,sell
2023-11-14 19:21:37,35308.01,35321.54357142857,sell
2023-11-14 19:21:38,35301.11,35319.90857142857,sell
2023-11-14 19:21:39,35301.11,35318.27357142857,sell
2023-11-14 19:21:40,35300.01,35316.275,sell
2023-11-14 19:21:41,35303.99,35314.560000000005,sell
2023-11-14 19:21:42,35303.99,35312.58,sell
2023-11-14 19:21:43,35301.34,35311.24714285714,sell
2023-11-14 19:21:44,35300.01,35309.54142857143,sell
2023-11-14 19:21:45,35300.01,35307.82785714285,sell
2023-11-14 19:21:46,35300.02,35306.11571428571,sell
2023-11-14 19:21:47,35305.99,35305.115,buy
2023-11-14 19:21:49,35304.54,35304.296428571426,buy
2023-11-14 19:21:50,35304.54,35303.47714285715,buy
2023-11-14 19:21:51,35304.53,35302.8,buy
2023-11-14 19:21:52,35307.99,35302.79857142857,buy
2023-11-14 19:21:53,35308.0,35303.29071428571,buy
2023-11-14 19:21:54,35307.99,35303.78214285714,buy
2023-11-14 19:21:55,35308.0,35304.352857142854,buy
2023-11-14 19:21:56,35308.0,35304.639285714286,buy
2023-11-14 19:21:57,35307.99,35304.924999999996,buy
2023-11-14 19:21:58,35308.0,35305.400714285715,buy
2023-11-14 19:21:59,35312.0,35306.25714285714,buy
2023-11-14 19:22:00,35311.99,35307.112857142856,buy
2023-11-14 19:22:01,35306.0,35307.54,sell
2023-11-14 19:22:03,35306.01,35307.54142857143,sell
2023-11-14 19:22:04,35306.0,35307.64571428572,sell
2023-11-14 19:22:05,35306.0,35307.75,sell
2023-11-14 19:22:06,35302.01,35307.57,sell
2023-11-14 19:22:07,35291.11,35306.36428571429,sell
2023-11-14 19:22:08,35277.01,35304.150714285715,sell
2023-11-14 19:22:09,35270.53,35301.475,sell
2023-11-14 19:22:10,35275.99,35299.188571428575,sell
2023-11-14 19:22:11,35278.0,35297.04571428571,sell
2023-11-14 19:22:12,35270.52,35294.36928571429,sell
2023-11-14 19:22:13,35267.89,35291.50428571429,sell
2023-11-14 19:22:14,35269.99,35288.50357142858,sell
2023-11-14 19:22:15,35269.99,35285.50357142857,sell
2023-11-14 19:22:16,35274.0,35283.21785714286,sell
2023-11-14 19:22:17,35275.99,35281.07357142858,sell
2023-11-14 19:22:18,35275.99,35278.93,sell
2023-11-14 19:22:19,35275.99,35276.78642857143,sell
2023-11-14 19:22:20,35299.28,35276.59142857143,buy
2023-11-14 19:22:21,35306.01,35277.65571428571,buy
2023-11-14 19:22:23,35308.01,35279.869999999995,buy
2023-11-14 19:22:24,35309.98,35282.68785714286,buy
2023-11-14 19:22:25,35309.99,35285.116428571426,buy
2023-11-14 19:22:26,35309.99,35287.40142857143,buy
2023-11-14 19:22:27,35311.86,35290.35428571428,buy
2023-11-14 19:22:28,35311.86,35293.494999999995,buy
2023-11-14 19:22:29,35311.86,35296.485714285714,buy
2023-11-14 19:22:30,35311.87,35299.47714285714,buy
2023-11-14 19:22:31,35328.0,35303.334285714285,buy
2023-11-14 19:22:32,35337.99,35307.76285714286,buy
2023-11-14 19:22:34,35332.0,35311.76357142857,buy
2023-11-14 19:22:35,35328.18,35315.491428571426,buy
2023-11-14 19:22:36,35328.01,35317.54357142857,buy
2023-11-14 19:22:37,35328.0,35319.114285714284,buy
2023-11-14 19:22:38,35331.99,35320.827142857146,buy
2023-11-14 19:22:39,35332.0,35322.4,buy
2023-11-14 19:22:40,35333.99,35324.114285714284,buy
2023-11-14 19:22:41,35338.0,35326.115,buy
2023-11-14 19:22:42,35338.0,35327.982142857145,buy
2023-11-14 19:22:43,35336.71,35329.75714285715,buy
2023-11-14 19:22:44,35336.71,35331.53214285714,buy
2023-11-14 19:22:45,35345.34,35333.922857142854,buy
2023-11-14 19:22:46,35351.37,35335.59214285714,buy
2023-11-14 19:22:47,35348.7,35336.357142857145,buy
2023-11-14 19:22:48,35343.09,35337.14928571428,buy
2023-11-14 19:22:49,35343.09,35338.21428571428,buy
2023-11-14 19:22:50,35343.1,35339.29214285714,buy
2023-11-14 19:22:51,35344.0,35340.435,buy
2023-11-14 19:22:52,35344.0,35341.29285714286,buy
2023-11-14 19:22:53,35356.0,35343.00714285714,buy
2023-11-14 19:22:54,35366.97,35345.362857142856,buy
2023-11-14 19:22:55,35373.99,35347.93357142857,buy
2023-11-14 19:22:56,35373.99,35350.50428571428,buy
2023-11-14 19:22:57,35374.0,35353.16785714286,buy
2023-11-14 19:22:58,35374.0,35355.83142857143,buy
2023-11-14 19:22:59,35368.0,35357.45,buy
2023-11-14 19:23:00,35366.0,35358.495,buy
2023-11-14 19:23:01,35356.0,35359.01642857143,sell
2023-11-14 19:23:03,35350.01,35359.510714285716,sell
2023-11-14 19:23:04,35348.0,35359.86142857143,sell
2023-11-14 19:23:05,35341.1,35359.71857142857,sell
2023-11-14 19:23:06,35340.9,35359.497142857144,sell
2023-11-14 19:23:07,35343.99,35359.49642857143,sell
2023-11-14 19:23:08,35344.0,35358.639285714286,sell
2023-11-14 19:23:09,35343.1,35356.934285714284,sell
2023-11-14 19:23:10,35344.01,35354.79285714286,sell
2023-11-14 19:23:11,35341.12,35352.445,sell
2023-11-14 19:23:12,35334.0,35349.587857142855,sell
2023-11-14 19:23:13,35324.7,35346.06642857143,sell
2023-11-14 19:23:14,35316.0,35342.35214285714,sell
2023-11-14 19:23:15,35314.0,35338.63785714286,sell
2023-11-14 19:23:16,35316.0,35335.78071428571,sell
2023-11-14 19:23:17,35318.0,35333.49428571428,sell
2023-11-14 19:23:18,35317.99,35331.35071428571,sell
2023-11-14 19:23:19,35317.99,35329.7,sell
2023-11-14 19:23:20,35318.0,35328.06428571428,sell
2023-11-14 19:23:21,35317.99,35326.20714285714,sell
2023-11-14 19:23:22,35320.0,35324.49285714286,sell
2023-11-14 19:23:23,35319.99,35322.842142857146,sell
2023-11-14 19:23:24,35316.0,35320.84142857143,sell
2023-11-14 19:23:25,35316.0,35319.04714285715,sell
2023-11-14 19:23:26,35316.0,35317.76142857143,sell
2023-11-14 19:23:27,35316.0,35317.14,sell
2023-11-14 19:23:28,35316.0,35317.14,sell
2023-11-14 19:23:29,35316.0,35317.28285714286,sell
2023-11-14 19:23:30,35312.01,35316.99785714286,sell
2023-11-14 19:23:31,35309.99,35316.42571428572,sell
2023-11-14 19:23:32,35313.99,35316.14,sell
2023-11-14 19:23:33,35319.99,35316.28285714286,buy
2023-11-14 19:23:34,35325.99,35316.853571428575,buy
2023-11-14 19:23:35,35327.99,35317.56785714285,buy
2023-11-14 19:23:36,35327.99,35318.138571428564,buy
2023-11-14 19:23:37,35324.0,35318.424999999996,buy
2023-11-14 19:23:38,35322.01,35318.85428571428,buy
2023-11-14 19:23:39,35322.0,35319.282857142854,buy
2023-11-14 19:23:40,35328.0,35320.14,buy
2023-11-14 19:23:41,35329.6,35321.11142857142,buy
2023-11-14 19:23:42,35332.13,35322.263571428564,buy
2023-11-14 19:23:43,35337.99,35323.83428571428,buy
2023-11-14 19:23:44,35338.0,35325.69071428571,buy
2023-11-14 19:23:45,35338.0,35327.69142857142,buy
2023-11-14 19:23:47,35320.0,35328.12071428571,sell
2023-11-14 19:23:50,35322.0,35328.264285714286,sell
2023-11-14 19:23:51,35324.0,35328.12214285714,sell
2023-11-14 19:23:52,35323.99,35327.83642857143,sell
2023-11-14 19:23:53,35320.01,35327.26642857143,sell
2023-11-14 19:23:54,35321.99,35327.12285714286,sell
2023-11-14 19:23:55,35325.05,35327.340000000004,sell
2023-11-14 19:23:56,35325.99,35327.625,sell
2023-11-14 19:23:57,35325.99,35327.48142857143,sell
2023-11-14 19:23:58,35326.0,35327.224285714285,sell
2023-11-14 19:23:59,35320.0,35326.35785714286,sell
2023-11-14 19:24:00,35320.01,35325.07357142858,sell
2023-11-14 19:24:01,35319.99,35323.787142857145,sell
2023-11-14 19:24:02,35311.36,35321.88428571429,sell
2023-11-14 19:24:03,35321.99,35322.02642857143,sell
2023-11-14 19:24:04,35328.0,35322.455,buy
2023-11-14 19:24:05,35342.0,35323.74071428571,buy
2023-11-14 19:24:06,35344.0,35325.17,buy
2023-11-14 19:24:07,35351.95,35327.451428571425,buy
2023-11-14 19:24:08,35351.94,35329.59071428571,buy
2023-11-14 19:24:09,35348.0,35331.229999999996,buy
2023-11-14 19:24:10,35348.01,35332.80285714286,buy
2023-11-14 19:24:11,35344.0,35334.08928571428,buy
2023-11-14 19:24:12,35338.0,35334.94642857143,buy
2023-11-14 19:24:13,35336.0,35336.08928571428,sell
2023-11-14 19:24:15,35332.01,35336.94642857143,sell
2023-11-14 19:24:16,35336.0,35338.090000000004,sell
2023-11-14 19:24:17,35335.99,35339.849285714285,sell
2023-11-14 19:24:18,35339.99,35341.135,sell
2023-11-14 19:24:19,35341.99,35342.13428571429,sell
2023-11-14 19:24:20,35343.82,35342.264285714286,buy
2023-11-14 19:24:22,35340.0,35341.97857142857,sell
2023-11-14 19:24:25,35336.0,35340.83928571428,sell
2023-11-14 19:24:26,35336.01,35339.70142857143,sell
2023-11-14 19:24:27,35336.01,35338.845,sell
2023-11-14 19:24:28,35334.0,35337.84428571429,sell
2023-11-14 19:24:29,35328.0,35336.70142857143,sell
2023-11-14 19:24:30,35326.79,35335.900714285715,sell
2023-11-14 19:24:31,35326.8,35335.243571428575,sell
2023-11-14 19:24:32,35326.8,35334.87142857143,sell
2023-11-14 19:24:33,35322.0,35333.87142857143,sell
2023-11-14 19:24:34,35320.01,35332.73,sell
2023-11-14 19:24:35,35320.01,35331.30285714286,sell
2023-11-14 19:24:36,35320.01,35329.73285714286,sell
2023-11-14 19:24:37,35320.01,35328.03214285714,sell
2023-11-14 19:24:38,35320.01,35326.60428571429,sell
2023-11-14 19:24:39,35322.0,35325.60428571429,sell
2023-11-14 19:24:40,35326.0,35324.889285714286,buy
2023-11-14 19:24:41,35328.0,35324.317142857144,buy
2023-11-14 19:24:42,35326.0,35323.74571428572,buy
2023-11-14 19:24:43,35324.02,35323.46142857143,buy
2023-11-14 19:24:44,35324.01,35323.26285714286,buy
2023-11-14 19:24:45,35321.39,35322.87642857143,sell
2023-11-14 19:24:47,35310.44,35321.70785714286,sell
2023-11-14 19:24:48,35310.44,35320.88214285714,sell
2023-11-14 19:24:49,35311.99,35320.309285714284,sell
2023-11-14 19:24:50,35312.0,35319.73714285714,sell
2023-11-14 19:24:51,35314.0,35319.30785714286,sell
2023-11-14 19:24:52,35317.99,35319.16357142857,sell
2023-11-14 19:24:53,35318.0,35319.020000000004,sell
2023-11-14 19:24:54,35318.0,35318.73428571429,sell
2023-11-14 19:24:55,35318.0,35318.16285714286,sell
2023-11-14 19:24:56,35317.99,35317.447857142855,buy
2023-11-14 19:24:58,35317.99,35316.875714285714,buy
2023-11-14 19:24:59,35318.0,35316.44571428571,buy
2023-11-14 19:25:00,35319.99,35316.15857142857,buy
2023-11-14 19:25:01,35319.99,35316.05857142857,buy
2023-11-14 19:25:02,35321.99,35316.883571428574,buy
2023-11-14 19:25:03,35321.99,35317.708571428564,buy
2023-11-14 19:25:04,35336.0,35319.42357142857,buy
2023-11-14 19:25:05,35340.0,35321.42357142857,buy
2023-11-14 19:25:06,35339.99,35323.28,buy
2023-11-14 19:25:07,35340.0,35324.85214285714,buy
2023-11-14 19:25:08,35339.99,35326.422857142854,buy
2023-11-14 19:25:09,35339.99,35327.99357142857,buy
2023-11-14 19:25:10,35340.0,35329.564999999995,buy
2023-11-14 19:25:11,35340.0,35331.137142857144,buy
2023-11-14 19:25:12,35340.0,35332.709285714285,buy
2023-11-14 19:25:13,35339.99,35334.28,buy
2023-11-14 19:25:14,35339.99,35335.70857142857,buy
2023-11-14 19:25:15,35339.99,35337.137142857144,buy
2023-11-14 19:25:16,35338.01,35338.28142857143,sell
2023-11-14 19:25:19,35332.01,35338.99714285714,sell
2023-11-14 19:25:20,35336.0,35338.99714285714,sell
2023-11-14 19:25:21,35337.99,35338.85357142857,sell
2023-11-14 19:25:22,35339.89,35338.84642857143,buy
2023-11-14 19:25:23,35339.99,35338.845714285715,buy
2023-11-14 19:25:24,35338.0,35338.70357142857,sell
2023-11-14 19:25:26,35338.01,35338.56214285714,sell
2023-11-14 19:25:27,35338.0,35338.419285714284,sell
2023-11-14 19:25:28,35338.0,35338.27642857143,sell
2023-11-14 19:25:29,35334.4,35337.87642857143,sell
2023-11-14 19:25:31,35335.99,35337.59071428572,sell
2023-11-14 19:25:32,35339.98,35337.590000000004,buy
2023-11-14 19:25:34,35344.0,35337.87642857143,buy
2023-11-14 19:25:35,35343.99,35338.30357142857,buy
2023-11-14 19:25:36,35353.99,35339.87357142857,buy
2023-11-14 19:25:37,35354.0,35341.15928571428,buy
2023-11-14 19:25:38,35356.0,35342.44571428571,buy
2023-11-14 19:25:39,35354.01,35343.45428571429,buy
2023-11-14 19:25:40,35354.0,35344.455,buy
2023-11-14 19:25:41,35352.01,35345.455714285716,buy
2023-11-14 19:25:42,35348.77,35346.224285714285,buy
2023-11-14 19:25:43,35348.78,35346.99428571428,buy
2023-11-14 19:25:44,35348.0,35347.70857142857,buy
2023-11-14 19:25:45,35348.01,35348.680714285714,sell
2023-11-14 19:25:47,35346.0,35349.39571428571,sell
2023-11-14 19:25:48,35345.22,35349.770000000004,sell
2023-11-14 19:25:49,35344.51,35349.80642857143,sell
2023-11-14 19:25:50,35344.52,35349.84428571429,sell
2023-11-14 19:25:51,35344.51,35349.16714285714,sell
2023-11-14 19:25:52,35344.51,35348.48928571429,sell
2023-11-14 19:25:53,35347.98,35347.91642857143,buy
2023-11-14 19:25:55,35348.78,35347.54285714286,buy
2023-11-14 19:25:56,35356.01,35347.686428571425,buy
2023-11-14 19:25:57,35359.98,35348.25571428572,buy
2023-11-14 19:25:58,35359.99,35349.05714285714,buy
2023-11-14 19:25:59,35359.99,35349.85785714286,buy
2023-11-14 19:26:00,35359.98,35350.71357142857,buy
2023-11-14 19:26:01,35359.99,35351.569285714286,buy
2023-11-14 19:26:02,35361.14,35352.650714285715,buy
2023-11-14 19:26:03,35361.98,35353.847857142864,buy
