,price,MA_25,signal
2023-11-09 22:32:31,36549.53,36552.8588,sell
2023-11-09 22:32:32,36551.12,36552.884,sell
2023-11-09 22:32:34,36551.12,36552.9092,sell
2023-11-09 22:32:35,36551.12,36552.9344,sell
2023-11-09 22:32:36,36551.12,36552.9596,sell
2023-11-09 22:32:37,36553.86,36553.0064,buy
2023-11-09 22:32:39,36558.87,36553.1768,buy
2023-11-09 22:32:40,36561.09,36553.4356,buy
2023-11-09 22:32:41,36562.2,36553.73880000001,buy
2023-11-09 22:32:42,36562.19,36554.034,buy
2023-11-09 22:32:43,36562.2,36554.32920000001,buy
2023-11-09 22:32:44,36568.41,36554.8328,buy
2023-11-09 22:32:45,36568.41,36555.336,buy
2023-11-09 22:32:46,36568.41,36555.8396,buy
2023-11-09 22:32:47,36568.41,36556.342800000006,buy
2023-11-09 22:32:48,36570.42,36556.9268,buy
2023-11-09 22:32:49,36570.43,36557.510800000004,buy
2023-11-09 22:32:50,36570.43,36558.0948,buy
2023-11-09 22:32:51,36570.42,36558.6788,buy
2023-11-09 22:32:52,36570.43,36559.514800000004,buy
2023-11-09 22:32:53,36570.42,36560.3504,buy
2023-11-09 22:32:54,36570.54,36561.1904,buy
2023-11-09 22:32:55,36570.55,36562.0308,buy
2023-11-09 22:32:56,36570.55,36562.8712,buy
2023-11-09 22:32:57,36570.55,36563.712,buy
2023-11-09 22:32:58,36570.55,36564.5528,buy
2023-11-09 22:32:59,36570.54,36565.3296,buy
2023-11-09 22:33:00,36570.55,36566.1068,buy
2023-11-09 22:33:01,36570.55,36566.884,buy
2023-11-09 22:33:02,36570.55,36567.6612,buy
2023-11-09 22:33:03,36570.55,36568.3288,buy
2023-11-09 22:33:04,36570.54,36568.7956,buy
2023-11-09 22:33:05,36565.54,36568.973600000005,sell
2023-11-09 22:33:07,36563.85,36569.0396,sell
2023-11-09 22:33:08,36563.85,36569.106,sell
2023-11-09 22:33:09,36563.86,36569.172399999996,sell
2023-11-09 22:33:10,36563.86,36568.9904,sell
2023-11-09 22:33:11,36563.86,36568.8084,sell
2023-11-09 22:33:12,36561.43,36568.5292,sell
2023-11-09 22:33:13,36560.01,36568.1932,sell
2023-11-09 22:33:15,36556.61,36567.6408,sell
2023-11-09 22:33:16,36556.62,36567.0884,sell
2023-11-09 22:33:17,36556.31,36566.5236,sell
2023-11-09 22:33:19,36553.24,36565.8364,sell
2023-11-09 22:33:20,36553.24,36565.148799999995,sell
2023-11-09 22:33:21,36553.25,36564.462,sell
2023-11-09 22:33:22,36553.24,36563.77,sell
2023-11-09 22:33:23,36551.18,36562.9952,sell
2023-11-09 22:33:25,36547.93,36562.0904,sell
2023-11-09 22:33:26,36547.93,36561.1856,sell
2023-11-09 22:33:27,36544.58,36560.1468,sell
2023-11-09 22:33:28,36537.45,36558.823200000006,sell
2023-11-09 22:33:29,36536.46,36557.4596,sell
2023-11-09 22:33:30,36536.47,36556.0964,sell
2023-11-09 22:33:31,36533.29,36554.606,sell
2023-11-09 22:33:32,36533.29,36553.1156,sell
2023-11-09 22:33:33,36533.29,36551.6256,sell
2023-11-09 22:33:34,36533.29,36550.3356,sell
2023-11-09 22:33:35,36528.62,36548.926400000004,sell
2023-11-09 22:33:36,36528.61,36547.516800000005,sell
2023-11-09 22:33:37,36528.61,36546.1068,sell
2023-11-09 22:33:38,36528.61,36544.6968,sell
2023-11-09 22:33:39,36528.61,36543.286799999994,sell
2023-11-09 22:33:40,36528.61,36541.974,sell
2023-11-09 22:33:41,36528.61,36540.718,sell
2023-11-09 22:33:42,36528.61,36539.598000000005,sell
2023-11-09 22:33:43,36528.61,36538.477600000006,sell
2023-11-09 22:33:44,36525.99,36537.2648,sell
2023-11-09 22:33:45,36526.0,36536.1752,sell
2023-11-09 22:33:46,36526.0,36535.0856,sell
2023-11-09 22:33:47,36525.99,36533.9952,sell
2023-11-09 22:33:48,36526.0,36532.9056,sell
2023-11-09 22:33:49,36526.0,36531.8984,sell
2023-11-09 22:33:50,36526.0,36531.0212,sell
2023-11-09 22:33:51,36525.99,36530.143599999996,sell
2023-11-09 22:33:52,36525.99,36529.4,sell
2023-11-09 22:33:53,36526.0,36528.942,sell
2023-11-09 22:33:55,36526.0,36528.5236,sell
2023-11-09 22:33:56,36525.99,36528.1044,sell
2023-11-09 22:33:57,36526.0,36527.8128,sell
2023-11-09 22:33:59,36532.29,36527.772800000006,buy
2023-11-09 22:34:00,36533.29,36527.772800000006,buy
2023-11-09 22:34:01,36533.29,36527.7728,buy
2023-11-09 22:34:02,36536.47,36528.0868,buy
2023-11-09 22:34:03,36545.69,36528.77,buy
2023-11-09 22:34:04,36553.61,36529.77,buy
2023-11-09 22:34:05,36553.61,36530.77,buy
2023-11-09 22:34:06,36553.61,36531.77,buy
2023-11-09 22:34:07,36553.61,36532.77,buy
2023-11-09 22:34:08,36546.39,36533.481199999995,buy
2023-11-09 22:34:09,36546.38,36534.191999999995,buy
2023-11-09 22:34:10,36549.43,36535.0248,buy
2023-11-09 22:34:11,36553.43,36536.1224,buy
2023-11-09 22:34:12,36553.43,36537.2196,buy
2023-11-09 22:34:13,36553.42,36538.3164,buy
2023-11-09 22:34:14,36553.61,36539.421200000004,buy
2023-11-09 22:34:15,36556.58,36540.6444,buy
2023-11-09 22:34:16,36562.02,36542.0852,buy
2023-11-09 22:34:17,36565.24,36543.6548,buy
2023-11-09 22:34:18,36565.93,36545.252400000005,buy
2023-11-09 22:34:19,36565.93,36546.85,buy
2023-11-09 22:34:20,36565.93,36548.4472,buy
2023-11-09 22:34:21,36565.93,36550.0444,buy
2023-11-09 22:34:22,36565.93,36551.642,buy
2023-11-09 22:34:23,36565.93,36553.239199999996,buy
2023-11-09 22:34:24,36565.93,36554.5848,buy
2023-11-09 22:34:25,36565.93,36555.890400000004,buy
2023-11-09 22:34:26,36565.93,36557.196,buy
2023-11-09 22:34:27,36574.83,36558.73039999999,buy
2023-11-09 22:34:28,36578.13,36560.028,buy
2023-11-09 22:34:29,36572.64,36560.7892,buy
2023-11-09 22:34:30,36556.6,36560.9088,sell
2023-11-09 22:34:32,36556.59,36561.028000000006,sell
2023-11-09 22:34:33,36556.6,36561.147600000004,sell
2023-11-09 22:34:34,36556.59,36561.5556,sell
2023-11-09 22:34:35,36552.37,36561.7952,sell
2023-11-09 22:34:36,36552.37,36561.9128,sell
2023-11-09 22:34:37,36550.01,36561.776,sell
2023-11-09 22:34:38,36550.01,36561.6392,sell
2023-11-09 22:34:39,36550.01,36561.502799999995,sell
2023-11-09 22:34:40,36551.72,36561.4272,sell
2023-11-09 22:34:41,36555.43,36561.3812,sell
2023-11-09 22:34:42,36556.04,36561.142,sell
2023-11-09 22:34:43,36565.74,36561.162000000004,buy
2023-11-09 22:34:44,36565.73,36561.154,buy
2023-11-09 22:34:45,36566.67,36561.1836,buy
2023-11-09 22:34:46,36566.67,36561.2132,buy
2023-11-09 22:34:47,36571.09,36561.4196,buy
2023-11-09 22:34:48,36571.59,36561.646,buy
2023-11-09 22:34:49,36575.65,36562.0348,buy
2023-11-09 22:34:50,36575.66,36562.424,buy
2023-11-09 22:34:51,36579.69,36562.9744,buy
2023-11-09 22:34:52,36579.69,36563.5248,buy
2023-11-09 22:34:53,36581.29,36563.783200000005,buy
2023-11-09 22:34:54,36581.33,36563.9112,buy
2023-11-09 22:34:55,36583.15,36564.331600000005,buy
2023-11-09 22:34:56,36584.98,36565.4668,buy
2023-11-09 22:34:57,36584.98,36566.602399999996,buy
2023-11-09 22:34:58,36584.41,36567.7148,buy
2023-11-09 22:34:59,36584.4,36568.8272,buy
2023-11-09 22:35:01,36584.41,36570.1088,buy
2023-11-09 22:35:02,36584.4,36571.39,buy
2023-11-09 22:35:03,36584.4,36572.7656,buy
2023-11-09 22:35:05,36584.41,36574.1416,buy
2023-11-09 22:35:06,36584.41,36575.5176,buy
2023-11-09 22:35:07,36585.43,36576.866,buy
2023-11-09 22:35:08,36585.43,36578.066,buy
2023-11-09 22:35:09,36585.43,36579.2416,buy
2023-11-09 22:35:10,36585.43,36580.0292,buy
2023-11-09 22:35:11,36585.43,36580.817200000005,buy
2023-11-09 22:35:12,36585.42,36581.567200000005,buy
2023-11-09 22:35:13,36588.77,36582.4512,buy
2023-11-09 22:35:14,36588.76,36583.158,buy
2023-11-09 22:35:15,36590.03,36583.8956,buy
2023-11-09 22:35:16,36591.1,36584.513600000006,buy
2023-11-09 22:35:17,36591.5,36585.1472,buy
2023-11-09 22:35:18,36593.88,36585.7148,buy
2023-11-09 22:35:19,36593.89,36586.2828,buy
2023-11-09 22:35:20,36594.42,36586.808,buy
2023-11-09 22:35:21,36594.43,36587.332,buy
2023-11-09 22:35:22,36594.43,36587.783200000005,buy
2023-11-09 22:35:23,36594.42,36588.1608,buy
2023-11-09 22:35:24,36589.51,36588.342000000004,buy
2023-11-09 22:35:25,36587.68,36588.4728,sell
2023-11-09 22:35:27,36584.4,36588.472799999996,sell
2023-11-09 22:35:28,36584.41,36588.472799999996,sell
2023-11-09 22:35:29,36584.41,36588.4732,sell
2023-11-09 22:35:30,36578.53,36588.2384,sell
2023-11-09 22:35:31,36578.53,36588.0032,sell
2023-11-09 22:35:32,36578.53,36587.768,sell
2023-11-09 22:35:33,36580.53,36587.572,sell
2023-11-09 22:35:34,36580.97,36587.393599999996,sell
2023-11-09 22:35:35,36580.98,36587.215599999996,sell
2023-11-09 22:35:36,36580.97,36587.0372,sell
2023-11-09 22:35:37,36580.97,36586.8588,sell
2023-11-09 22:35:38,36580.97,36586.6808,sell
2023-11-09 22:35:39,36580.97,36586.3688,sell
2023-11-09 22:35:40,36581.29,36586.07,sell
2023-11-09 22:35:41,36581.29,36585.7204,sell
2023-11-09 22:35:42,36581.29,36585.328,sell
2023-11-09 22:35:43,36584.06,36585.0304,sell
2023-11-09 22:35:44,36584.06,36584.637599999995,sell
2023-11-09 22:35:45,36584.05,36584.244,sell
2023-11-09 22:35:46,36584.05,36583.82920000001,buy
2023-11-09 22:35:47,36584.06,36583.4144,buy
2023-11-09 22:35:48,36584.06,36582.9996,buy
2023-11-09 22:35:49,36584.06,36582.5852,buy
2023-11-09 22:35:50,36584.06,36582.3672,buy
2023-11-09 22:35:52,36584.06,36582.2224,buy
2023-11-09 22:35:53,36584.06,36582.2088,buy
2023-11-09 22:35:54,36584.06,36582.1948,buy
2023-11-09 22:35:56,36584.05,36582.1804,buy
2023-11-09 22:35:57,36584.05,36582.40119999999,buy
2023-11-09 22:35:58,36584.06,36582.6224,buy
2023-11-09 22:35:59,36584.06,36582.8436,buy
2023-11-09 22:36:00,36584.08,36582.9856,buy
2023-11-09 22:36:01,36584.08,36583.11,buy
2023-11-09 22:36:02,36584.08,36583.234000000004,buy
2023-11-09 22:36:03,36584.07,36583.358,buy
2023-11-09 22:36:04,36584.41,36583.4956,buy
2023-11-09 22:36:05,36584.41,36583.633200000004,buy
2023-11-09 22:36:06,36584.41,36583.7708,buy
2023-11-09 22:36:07,36584.4,36583.8952,buy
2023-11-09 22:36:08,36584.41,36584.02,buy
2023-11-09 22:36:09,36584.41,36584.1448,buy
2023-11-09 22:36:10,36584.41,36584.1588,buy
2023-11-09 22:36:11,36584.41,36584.1728,buy
2023-11-09 22:36:12,36584.4,36584.1868,buy
2023-11-09 22:36:13,36584.41,36584.2012,buy
2023-11-09 22:36:14,36584.4,36584.2148,buy
2023-11-09 22:36:15,36582.43,36584.1496,sell
2023-11-09 22:36:18,36571.58,36583.6504,sell
2023-11-09 22:36:20,36571.58,36583.1512,sell
2023-11-09 22:36:21,36571.11,36582.633200000004,sell
2023-11-09 22:36:23,36571.11,36582.1152,sell
2023-11-09 22:36:24,36571.11,36581.597200000004,sell
2023-11-09 22:36:25,36571.11,36581.0796,sell
2023-11-09 22:36:26,36571.11,36580.562000000005,sell
2023-11-09 22:36:27,36571.11,36580.044,sell
2023-11-09 22:36:28,36571.11,36579.526000000005,sell
2023-11-09 22:36:30,36571.1,36579.0068,sell
2023-11-09 22:36:31,36571.1,36578.4876,sell
2023-11-09 22:36:32,36571.1,36577.9684,sell
2023-11-09 22:36:33,36571.1,36577.4496,sell
2023-11-09 22:36:34,36571.11,36576.9176,sell
2023-11-09 22:36:35,36571.1,36576.385200000004,sell
2023-11-09 22:36:36,36571.1,36575.8528,sell
2023-11-09 22:36:37,36571.1,36575.3208,sell
2023-11-09 22:36:38,36571.1,36574.7884,sell
2023-11-09 22:36:39,36571.1,36574.255999999994,sell
2023-11-09 22:36:40,36571.11,36573.724,sell
2023-11-09 22:36:41,36571.11,36573.192,sell
2023-11-09 22:36:42,36571.1,36572.66,sell
2023-11-09 22:36:43,36571.11,36572.128,sell
2023-11-09 22:36:44,36571.11,36571.5964,sell
2023-11-09 22:36:45,36571.1,36571.1432,sell
2023-11-09 22:36:46,36571.1,36571.124,sell
2023-11-09 22:36:47,36570.4,36571.076799999995,sell
2023-11-09 22:36:48,36570.4,36571.0484,sell
2023-11-09 22:36:50,36570.4,36571.02,sell
2023-11-09 22:36:51,36570.34,36570.989199999996,sell
2023-11-09 22:36:53,36565.28,36570.756,sell
2023-11-09 22:36:54,36565.28,36570.522800000006,sell
2023-11-09 22:36:56,36565.18,36570.285599999996,sell
2023-11-09 22:36:57,36565.19,36570.0488,sell
2023-11-09 22:36:58,36565.18,36569.812,sell
2023-11-09 22:36:59,36565.17,36569.5748,sell
2023-11-09 22:37:00,36565.16,36569.3372,sell
2023-11-09 22:37:01,36565.17,36569.1,sell
2023-11-09 22:37:02,36565.16,36568.861999999994,sell
2023-11-09 22:37:03,36568.6,36568.761999999995,sell
2023-11-09 22:37:04,36571.1,36568.761999999995,buy
2023-11-09 22:37:05,36585.52,36569.3388,buy
2023-11-09 22:37:06,36586.9,36569.9708,buy
2023-11-09 22:37:07,36586.9,36570.6028,buy
2023-11-09 22:37:08,36586.9,36571.2344,buy
2023-11-09 22:37:09,36591.09,36572.033599999995,buy
2023-11-09 22:37:10,36591.09,36572.8332,buy
2023-11-09 22:37:11,36591.1,36573.6328,buy
2023-11-09 22:37:12,36591.1,36574.432400000005,buy
2023-11-09 22:37:13,36591.1,36575.2324,buy
2023-11-09 22:37:14,36591.1,36576.0324,buy
2023-11-09 22:37:15,36591.96,36576.8948,buy
2023-11-09 22:37:17,36593.34,36577.8124,buy
2023-11-09 22:37:18,36594.18,36578.7636,buy
2023-11-09 22:37:19,36594.17,36579.7168,buy
2023-11-09 22:37:20,36594.18,36580.8728,buy
2023-11-09 22:37:21,36595.18,36582.0688,buy
2023-11-09 22:37:22,36597.1,36583.3456,buy
2023-11-09 22:37:23,36597.1,36584.621999999996,buy
2023-11-09 22:37:24,36597.1,36585.898799999995,buy
2023-11-09 22:37:25,36597.1,36587.176,buy
2023-11-09 22:37:26,36597.1,36588.4536,buy
2023-11-09 22:37:27,36572.17,36588.7336,sell
2023-11-09 22:37:29,36572.03,36589.0084,sell
2023-11-09 22:37:30,36572.04,36589.146,sell
2023-11-09 22:37:31,36572.71,36589.2104,sell
2023-11-09 22:37:32,36572.71,36588.698,sell
2023-11-09 22:37:34,36572.7,36588.13,sell
2023-11-09 22:37:35,36581.84,36587.927599999995,sell
2023-11-09 22:37:36,36581.84,36587.72519999999,sell
2023-11-09 22:37:37,36581.84,36587.3552,sell
2023-11-09 22:37:38,36581.84,36586.9852,sell
2023-11-09 22:37:39,36581.84,36586.6148,sell
2023-11-09 22:37:40,36581.84,36586.244399999996,sell
2023-11-09 22:37:41,36580.09,36585.804,sell
2023-11-09 22:37:42,36580.1,36585.364,sell
2023-11-09 22:37:44,36579.19,36584.8532,sell
2023-11-09 22:37:45,36572.99,36584.0392,sell
2023-11-09 22:37:46,36571.1,36583.115999999995,sell
2023-11-09 22:37:47,36571.11,36582.1936,sell
2023-11-09 22:37:48,36574.83,36581.4196,sell
2023-11-09 22:37:49,36574.83,36580.605599999995,sell
2023-11-09 22:37:50,36574.84,36579.7152,sell
2023-11-09 22:37:51,36574.84,36578.8248,sell
2023-11-09 22:37:52,36574.84,36577.9344,sell
2023-11-09 22:37:53,36574.83,36577.0436,sell
2023-11-09 22:37:54,36574.83,36576.152799999996,sell
2023-11-09 22:37:55,36574.83,36576.2592,sell
2023-11-09 22:37:56,36574.84,36576.3716,sell
2023-11-09 22:37:57,36574.83,36576.483199999995,sell
2023-11-09 22:37:58,36571.59,36576.4384,sell
2023-11-09 22:37:59,36571.59,36576.393599999996,sell
2023-11-09 22:38:00,36571.59,36576.3492,sell
2023-11-09 22:38:01,36571.59,36575.9392,sell
2023-11-09 22:38:02,36571.59,36575.5292,sell
2023-11-09 22:38:03,36571.6,36575.1196,sell
2023-11-09 22:38:04,36571.59,36574.7096,sell
2023-11-09 22:38:05,36568.9,36574.191999999995,sell
2023-11-09 22:38:06,36568.9,36573.674399999996,sell
2023-11-09 22:38:07,36568.89,36573.2264,sell
2023-11-09 22:38:08,36566.69,36572.69,sell
2023-11-09 22:38:09,36574.6,36572.5064,buy
2023-11-09 22:38:11,36574.6,36572.5708,buy
2023-11-09 22:38:12,36574.6,36572.71079999999,buy
2023-11-09 22:38:13,36574.6,36572.850399999996,buy
2023-11-09 22:38:14,36574.6,36572.8412,buy
2023-11-09 22:38:15,36574.6,36572.832,buy
2023-11-09 22:38:16,36574.61,36572.822799999994,buy
2023-11-09 22:38:17,36574.61,36572.8136,buy
2023-11-09 22:38:18,36574.6,36572.804,buy
2023-11-09 22:38:19,36574.6,36572.7948,buy
2023-11-09 22:38:20,36574.6,36572.785599999996,buy
2023-11-09 22:38:21,36574.6,36572.7764,buy
2023-11-09 22:38:22,36574.61,36572.7672,buy
2023-11-09 22:38:23,36574.6,36572.758,buy
2023-11-09 22:38:24,36574.6,36572.8784,buy
2023-11-09 22:38:25,36573.42,36572.9516,buy
2023-11-09 22:38:26,36569.21,36572.8564,sell
2023-11-09 22:38:28,36569.22,36572.7616,sell
2023-11-09 22:38:29,36569.21,36572.6664,sell
2023-11-09 22:38:30,36569.22,36572.5712,sell
2023-11-09 22:38:32,36569.98,36572.506799999996,sell
2023-11-09 22:38:33,36570.34,36572.5644,sell
2023-11-09 22:38:34,36570.33,36572.6216,sell
2023-11-09 22:38:36,36571.17,36572.7128,sell
2023-11-09 22:38:37,36574.59,36573.0288,buy
2023-11-09 22:38:38,36580.0,36573.2448,buy
2023-11-09 22:38:39,36579.99,36573.4604,buy
2023-11-09 22:38:40,36580.0,36573.676400000004,buy
2023-11-09 22:38:41,36579.99,36573.892,buy
2023-11-09 22:38:42,36579.99,36574.107599999996,buy
2023-11-09 22:38:43,36580.0,36574.323599999996,buy
2023-11-09 22:38:44,36580.0,36574.5392,buy
2023-11-09 22:38:45,36580.0,36574.7548,buy
2023-11-09 22:38:46,36579.99,36574.9704,buy
2023-11-09 22:38:47,36580.0,36575.1864,buy
2023-11-09 22:38:48,36579.99,36575.402,buy
2023-11-09 22:38:49,36580.0,36575.617999999995,buy
2023-11-09 22:38:50,36579.99,36575.8332,buy
2023-11-09 22:38:51,36579.99,36576.0488,buy
2023-11-09 22:38:52,36575.34,36576.0784,sell
2023-11-09 22:38:54,36570.12,36575.94639999999,sell
2023-11-09 22:38:55,36570.12,36575.9828,sell
2023-11-09 22:38:56,36570.12,36576.0188,sell
2023-11-09 22:38:57,36563.14,36575.776,sell
2023-11-09 22:38:58,36563.13,36575.5324,sell
2023-11-09 22:38:59,36563.13,36575.2584,sell
2023-11-09 22:39:00,36563.14,36574.9704,sell
2023-11-09 22:39:01,36563.13,36574.6824,sell
2023-11-09 22:39:02,36563.14,36574.3612,sell
2023-11-09 22:39:03,36563.13,36573.902799999996,sell
2023-11-09 22:39:04,36563.14,36573.2284,sell
2023-11-09 22:39:05,36563.13,36572.554,sell
2023-11-09 22:39:06,36563.13,36571.879199999996,sell
2023-11-09 22:39:07,36563.13,36571.2048,sell
2023-11-09 22:39:08,36563.13,36570.5304,sell
2023-11-09 22:39:09,36563.13,36569.855599999995,sell
2023-11-09 22:39:10,36563.14,36569.1812,sell
2023-11-09 22:39:12,36568.87,36568.736,buy
2023-11-09 22:39:14,36568.87,36568.2912,buy
2023-11-09 22:39:15,36568.87,36567.846,buy
2023-11-09 22:39:16,36568.87,36567.4012,buy
2023-11-09 22:39:17,36568.87,36566.956,buy
2023-11-09 22:39:18,36568.88,36566.5116,buy
2023-11-09 22:39:19,36568.88,36566.0672,buy
2023-11-09 22:39:20,36568.88,36565.8088,buy
2023-11-09 22:39:21,36568.87,36565.758799999996,buy
2023-11-09 22:39:22,36568.87,36565.7088,buy
2023-11-09 22:39:23,36568.87,36565.658800000005,buy
2023-11-09 22:39:24,36568.88,36565.8884,buy
2023-11-09 22:39:25,36568.87,36566.118,buy
2023-11-09 22:39:26,36568.87,36566.3476,buy
2023-11-09 22:39:27,36561.75,36566.292,sell
2023-11-09 22:39:29,36561.76,36566.2372,sell
2023-11-09 22:39:30,36561.76,36566.182,sell
2023-11-09 22:39:31,36561.75,36566.1268,sell
2023-11-09 22:39:32,36561.75,36566.0712,sell
2023-11-09 22:39:34,36561.75,36566.016,sell
2023-11-09 22:39:35,36561.76,36565.9612,sell
2023-11-09 22:39:36,36561.76,36565.9064,sell
2023-11-09 22:39:37,36561.75,36565.851200000005,sell
2023-11-09 22:39:38,36561.1,36565.770000000004,sell
2023-11-09 22:39:39,36561.11,36565.6888,sell
2023-11-09 22:39:40,36561.1,36565.378000000004,sell
2023-11-09 22:39:41,36561.11,36565.0676,sell
2023-11-09 22:39:42,36561.1,36564.7568,sell
2023-11-09 22:39:43,36561.1,36564.445999999996,sell
2023-11-09 22:39:44,36561.1,36564.1352,sell
2023-11-09 22:39:45,36560.99,36563.8196,sell
2023-11-09 22:39:46,36560.99,36563.504,sell
2023-11-09 22:39:47,36566.8,36563.4208,buy
2023-11-09 22:39:48,36568.88,36563.4212,buy
2023-11-09 22:39:49,36568.88,36563.421599999994,buy
2023-11-09 22:39:50,36568.87,36563.421599999994,buy
2023-11-09 22:39:51,36568.88,36563.421599999994,buy
2023-11-09 22:39:52,36568.87,36563.421599999994,buy
2023-11-09 22:39:53,36568.88,36563.422,buy
2023-11-09 22:39:54,36568.88,36563.7072,buy
2023-11-09 22:39:55,36568.87,36563.991599999994,buy
2023-11-09 22:39:57,36568.87,36564.276,buy
2023-11-09 22:39:58,36568.88,36564.5612,buy
2023-11-09 22:39:59,36568.87,36564.846,buy
2023-11-09 22:40:00,36568.87,36565.1308,buy
2023-11-09 22:40:01,36568.88,36565.4156,buy
2023-11-09 22:40:02,36568.87,36565.7,buy
2023-11-09 22:40:03,36568.87,36565.9848,buy
2023-11-09 22:40:04,36568.88,36566.295999999995,buy
2023-11-09 22:40:05,36568.88,36566.606799999994,buy
2023-11-09 22:40:06,36568.87,36566.9176,buy
2023-11-09 22:40:07,36568.87,36567.227999999996,buy
2023-11-09 22:40:09,36569.99,36567.583600000005,buy
2023-11-09 22:40:10,36569.99,36567.9392,buy
2023-11-09 22:40:11,36570.0,36568.2952,buy
2023-11-09 22:40:12,36569.99,36568.6552,buy
2023-11-09 22:40:13,36570.59,36569.0392,buy
2023-11-09 22:40:14,36575.03,36569.36840000001,buy
2023-11-09 22:40:15,36575.02,36569.614,buy
2023-11-09 22:40:16,36576.73,36569.928,buy
2023-11-09 22:40:18,36576.72,36570.242,buy
2023-11-09 22:40:19,36576.73,36570.556000000004,buy
2023-11-09 22:40:20,36576.73,36570.8704,buy
2023-11-09 22:40:21,36578.59,36571.258799999996,buy
2023-11-09 22:40:22,36578.58,36571.6468,buy
2023-11-09 22:40:24,36579.64,36572.077600000004,buy
2023-11-09 22:40:26,36581.09,36572.5664,buy
2023-11-09 22:40:27,36581.1,36573.0552,buy
2023-11-09 22:40:28,36581.1,36573.5444,buy
2023-11-09 22:40:30,36581.26,36574.04,buy
2023-11-09 22:40:31,36581.26,36574.5352,buy
2023-11-09 22:40:33,36581.4,36575.036400000005,buy
2023-11-09 22:40:34,36581.4,36575.5376,buy
2023-11-09 22:40:35,36581.84,36576.056000000004,buy
2023-11-09 22:40:36,36585.0,36576.7008,buy
2023-11-09 22:40:37,36584.99,36577.3456,buy
2023-11-09 22:40:38,36587.68,36578.098000000005,buy
2023-11-09 22:40:39,36588.81,36578.85079999999,buy
2023-11-09 22:40:40,36589.92,36579.648,buy
2023-11-09 22:40:41,36589.92,36580.4448,buy
2023-11-09 22:40:42,36589.92,36581.242,buy
2023-11-09 22:40:43,36589.93,36582.0156,buy
